CODIGO_MODULAR,NOMBRE_INSTITUCION,NUMERO_FYA,LATITUD,LONGITUD,ALTITUD_MSNM,Y1_ILA,Y2_TD,Y3_PR,X1_NVC,X2_TR,X4_IDD,X5_ED,X6_CDD,X10_IE,X11_RED,X12_TOE,X15_MEIB,Y1_ILA_ZSCORE,Y2_TD_ZSCORE,Y3_PR_ZSCORE,X1_NVC_ZSCORE,X4_IDD_ZSCORE,X5_ED_ZSCORE,X6_CDD_ZSCORE,X10_IE_ZSCORE,X11_RED_ZSCORE,X13_TMATRC
595082,294,72,-8.430011,-74.24303,149.0,1.5533,-0.0049499999999999085,0.0832142857142857,4.0,2,1.800636191197037,0.96,1.7012987012987013,0.13,31.0,3,0,,,,,,,,,31.0,1.8
595108,295,72,-8.53039,-74.38295,158.0,1.5533,-0.0049499999999999085,0.0832142857142857,4.0,2,1.8226223761621123,0.2499999999999999,1.7012987012987013,0.27,16.0,1,0,,,,,,,,,16.0,1.0
715011,333-B,72,-8.551025,-74.36524,156.0,1.5533,-0.0049499999999999085,0.0832142857142857,1.0,2,4.0,0.5,1.7012987012987013,0.27,17.25,3,1,,,,,,,,,17.25,9.0
271379,64028,72,-8.43433,-74.24007,150.0,1.6632882882882882,0.0751000000000003,0.095,4.0,2,1.8013832586332337,0.8000000000000002,1.7012987012987013,0.889,13.2,3,0,,,,,,,,,13.2,-1.75
271551,64048,72,-8.525052,-74.39294,156.0,1.5256410256410255,-0.15869999999999984,0.05,4.0,2,1.821839307134893,1.0,1.7012987012987013,0.4962,13.0,3,0,,,,,,,,,13.0,1.0
275107,64115,72,-8.530322,-74.38258,156.0,1.5761904761904761,0.14694999999999991,0.07142857142857142,4.0,2,1.8226013855235177,0.8,1.7012987012987013,0.5102,13.666666666666666,3,0,,,,,,,,,13.666666666666666,-1.8
530535,64641,72,-8.441395,-74.34148,150.0,1.375,-0.004950000000000179,0.0832142857142857,4.0,2,1.804958981693933,0.8,1.7012987012987013,0.4962,5.0,2,0,,,,,,,,,5.0,0.0
733535,64871-B,72,-8.36197,-74.53072,146.0,1.5,-0.09195000000000005,0.0714285714285714,1.0,1,2.41667194043668,0.2727272727272727,1.7012987012987013,0.7016,20.4,4,1,,,,,,,,,20.4,11.5
272773,64508-B,72,-8.550823,-74.36554,152.0,1.1363636363636365,-0.21339999999999998,0.0832142857142857,1.0,2,4.0,0.2857142857142857,1.7012987012987013,0.8659,21.428571428571427,4,1,,,,,,,,,21.428571428571427,0.0
273359,64545-B,72,-8.49823,-74.26322,150.0,1.1666666666666667,-0.19824999999999998,0.0832142857142857,3.0,2,2.769801172215309,0.0,1.7012987012987013,0.148,8.0,2,1,,,,,,,,,8.0,-0.6666666666666666
657122,64798,72,-8.569062,-74.24886,152.0,1.5533,-0.0049499999999999085,0.0832142857142857,4.0,2,1.826928327923865,0.35,1.7012987012987013,0.2925,11.666666666666666,3,0,,,,,,,,,11.666666666666666,2.5
666677,64829,72,-8.41556,-74.26907,151.0,1.8703703703703702,0.39999999999999997,0.1,4.0,2,1.7984940120692745,0.9,1.7012987012987013,0.4962,12.0,3,1,,,,,,,,,12.0,0.0
1568799,525-B,72,-8.576993,-74.24135,153.0,1.5533,-0.0049499999999999085,0.0832142857142857,3.0,2,3.125,0.0,1.7012987012987013,0.27,10.5,3,1,,,,,,,,,10.5,0.4
733600,64873-B,72,-8.576993,-74.24135,153.0,1.0444444444444445,-0.2593999999999999,0.0832142857142857,3.0,2,2.7841362797382154,0.5,1.7012987012987013,0.4962,17.25,3,1,,,,,,,,,17.25,8.5
807156,64949,72,-8.487032,-74.27674,150.0,1.3333333333333333,-0.0049499999999999085,0.0832142857142857,4.0,2,1.8121116539315816,1.0,1.7012987012987013,0.4962,6.5,2,0,,,,,,,,,6.5,-1.5
1335744,EL MILAGRO,47,-3.93737,-73.37171,137.0,1.418,0.10235000000000002,0.0352713178294573,4.0,2,2.742338392156306,0.4499999999999999,1.7668711656441718,0.4962,9.714285714285714,3,0,,,,,,,,,9.714285714285714,6.890476190476191
1343813,ALMIRANTE MIGUEL GRAU SEMINARIO,44,-13.51765,-71.44883,3529.0,1.2844117647058824,0.22869999999999982,0.02390438247011952,5.0,2,3.763185734352749,0.0,2.098159509202454,0.8397,10.714285714285714,4,1,,,,,,,,,10.714285714285714,-1.2
830885,64996,72,-8.4192,-74.3039,153.0,1.9749999999999999,0.3017499999999999,0.047619047619047616,4.0,2,1.7999504400819997,0.8,1.7012987012987013,0.5115,9.0,2,0,,,,,,,,,9.0,2.333333333333333
1374834,846,79,-12.90271,-74.4939,3127.0,1.5003,0.03204999999999984,0.0577200577200577,3.0,2,2.4375,0.5,1.7714285714285714,0.27,5.5,3,2,,,,,,,,,5.5,0.5
1433515,65199,72,-8.467393,-74.23505,150.0,1.8373015873015872,-0.05185000000000021,0.21212121212121213,4.0,2,1.8074929897959189,1.0,1.7012987012987013,0.1645,7.0,2,0,,,,,,,,,7.0,-1.5
1457605,501432,44,-13.6625,-71.28294,4019.0,1.2882288228822882,0.22679999999999972,0.07860262008733625,5.0,2,3.7083333333333335,0.25,2.098159509202454,0.4962,14.75,3,1,,,,,,,,,14.75,-5.0
1772672,501432 PAPA FRANCISCO I,44,-13.6625,-71.28294,4019.0,1.476506262359921,0.11009999999999981,0.06842105263157895,5.0,2,3.786765066010627,0.1428571428571428,2.098159509202454,0.4962,10.142857142857142,4,1,,,,,,,,,10.142857142857142,11.6
1495167,843,79,-12.8572,-74.4953,3662.0,1.5003,0.03204999999999984,0.0577200577200577,4.0,2,2.133450185352289,1.0,1.7714285714285714,0.4962,8.0,1,1,,,,,,,,,8.0,-0.3333333333333333
1516269,909,48,-4.845267,-80.22496,143.0,1.6679,0.16460000000000005,0.0410958904109589,4.0,2,2.992722241864291,1.0,2.27710843373494,0.5475,11.666666666666666,4,0,,,,,,,,,11.666666666666666,-6.75
1516277,910,48,-4.9735,-80.2575,79.0,1.6679,0.16460000000000005,0.0410958904109589,4.0,2,3.017570604394737,1.0,2.27710843373494,0.486,20.0,3,0,,,,,,,,,20.0,4.5
1402866,36789 NUESTRA SEÑORA DEL CARMEN,79,-12.84136,-74.33649,2171.0,1.3809523809523807,-0.027600000000000135,0.0577200577200577,3.0,2,3.082833960553104,1.0,1.7714285714285714,0.4962,8.0,1,2,,,,,,,,,8.0,0.0
428920,36207,79,-12.8516,-74.5165,3522.0,1.4911347517730498,0.08059999999999985,0.03968253968253968,4.0,2,2.13286614184359,1.0,1.7714285714285714,0.4962,14.333333333333334,3,1,,,,,,,,,14.333333333333334,1.3333333333333333
1625904,555-B,72,-8.361982,-74.53038,146.0,1.5533,-0.0049499999999999085,0.0714285714285714,1.0,1,2.4166666666666665,0.0,1.7012987012987013,0.288,22.5,3,1,,,,,,,,,22.5,1.6666666666666667
1625938,559,72,-8.467311,-74.23484,151.0,1.5533,-0.0049499999999999085,0.0832142857142857,4.0,2,1.0,0.8,1.7012987012987013,0.4962,8.0,1,0,,,,,,,,,8.0,-1.0
1625987,564,72,-8.52503,-74.39321,156.0,1.5533,-0.0049499999999999085,0.0832142857142857,4.0,2,1.5,0.8,1.7012987012987013,0.27,13.0,1,0,,,,,,,,,13.0,0.0
1626001,566,72,-8.487051,-74.27648,151.0,1.5533,-0.0049499999999999085,0.0832142857142857,4.0,2,1.75,0.8,1.7012987012987013,0.13,9.0,1,0,,,,,,,,,9.0,0.5
1741123,501455 CRISTO REY TTIKARIY,44,-13.6879,-71.28658,4112.0,1.2425529472536303,0.1912500000000002,0.003787878787878788,5.0,2,3.8125,0.3333333333333333,2.098159509202454,0.4962,18.33333333333333,3,1,,,,,,,,,18.333333333333332,0.5
1636455,501455 CRISTO REY TTIKARIY,44,-13.6879,-71.28658,4112.0,1.7418,0.2220999999999999,0.0474137931034482,5.0,2,3.6875,0.0,2.098159509202454,0.5,12.0,3,1,,,,,,,,,12.0,0.0
1378355,601678,47,-4.071193,-73.42664,101.0,1.1666666666666667,0.10235000000000002,0.0352713178294573,4.0,2,2.7687345142764483,0.2499999999999999,1.7668711656441718,0.4962,3.5,1,0,,,,,,,,,3.5,1.0
1273960,601580,47,-4.153114,-73.46204,117.0,1.1666666666666667,0.10235000000000002,0.0352713178294573,4.0,2,2.78493244635034,1.0,1.7668711656441718,0.5295,7.5,2,0,,,,,,,,,7.5,-1.2
1263219,601571,47,-4.1562,-73.5042,111.0,1.25,0.01834999999999993,0.0352713178294573,4.0,2,2.786447009892432,0.2499999999999999,1.7668711656441718,0.27,11.0,3,0,,,,,,,,,11.0,-1.5
1682285,601571,47,-4.1562,-73.5042,111.0,1.418,0.10235000000000002,0.0352713178294573,4.0,2,2.786447009892432,0.2499999999999999,1.7668711656441718,0.4962,9.0,1,0,,,,,,,,,9.0,-0.2
1527365,808,47,-3.95454,-73.40609,130.0,1.418,0.10235000000000002,0.0352713178294573,4.0,2,2.746330574478854,0.2499999999999999,1.7668711656441718,0.4962,9.0,1,0,,,,,,,,,9.0,0.6666666666666666
1527340,809,47,-4.00346,-73.4695,120.0,1.418,0.10235000000000002,0.0352713178294573,4.0,2,2.7569397111626865,0.2499999999999999,1.7668711656441718,0.4962,6.0,1,0,,,,,,,,,6.0,0.3333333333333333
1527381,810,47,-4.042254,-73.4378,111.0,1.418,0.10235000000000002,0.0352713178294573,4.0,2,2.763536742051697,0.2499999999999999,1.7668711656441718,0.4962,6.0,1,0,,,,,,,,,6.0,-1.25
1527373,812,47,-4.154128,-73.47423,103.0,1.418,0.10235000000000002,0.0352713178294573,4.0,2,2.785393265057976,0.2499999999999999,1.7668711656441718,0.4962,8.0,1,0,,,,,,,,,8.0,1.0
1262856,601570,47,-4.049994,-73.42636,103.0,1.3333333333333333,0.05999999999999982,0.0352713178294573,4.0,2,2.764739636678664,1.0,1.7668711656441718,0.27,9.0,1,0,,,,,,,,,9.0,0.0
1457365,LOS RIT'IS DEL ALTO ANDINO,44,-13.54842,-71.39277,3758.0,1.4014615747289016,0.17015000000000013,0.0474137931034482,5.0,2,3.767733399919021,0.1666666666666666,2.098159509202454,0.5102,9.5,3,1,,,,,,,,,9.5,4.5
1681212,1341,48,-4.975972,-80.22906,92.0,1.6679,0.16460000000000005,0.0410958904109589,4.0,2,3.0174057232797624,1.0,2.27710843373494,0.5505,16.333333333333332,3,0,,,,,,,,,16.333333333333332,0.25
1236397,TECNICO MARIA TERESA DE JESUS GERHARDINGER,48,-4.845849,-80.22507,143.0,1.6679,0.16460000000000005,0.0410958904109589,4.0,2,2.9928341841492214,0.4499999999999999,2.27710843373494,0.5363,14.421052631578949,4,0,,,,,,,,,14.421052631578947,14.0
1236967,NUESTRA SEÑORA DE LA ENSEÑANZA,48,-4.9306,-80.2501,90.0,1.6679,0.16460000000000005,0.0432752179327521,4.0,1,1.5,0.55,2.27710843373494,0.7016,45.5,1,0,,,,,,,,,30.333333333333332,0.3476190476190476
1527399,811,47,-3.90632,-73.41372,105.0,1.418,0.10235000000000002,0.0352713178294573,4.0,2,3.75,0.8,1.7668711656441718,0.4962,7.0,2,0,,,,,,,,,7.0,0.8
1715416,1416,48,-4.83171,-80.20365,154.0,1.6679,0.16460000000000005,0.0410958904109589,4.0,2,2.989699383901847,1.0,2.27710843373494,0.5223,12.0,1,0,,,,,,,,,12.0,1.2
1715424,1417,48,-4.88962,-80.21244,122.0,1.6679,0.16460000000000005,0.0410958904109589,4.0,2,3.0007900922447983,1.0,2.27710843373494,0.4972,7.0,1,0,,,,,,,,,7.0,-3.0
1715440,1419,48,-4.94572,-80.25832,80.0,1.6679,0.16460000000000005,0.0410958904109589,4.0,2,3.0123618528027456,1.0,2.27710843373494,0.5655,16.666666666666668,4,0,,,,,,,,,16.666666666666668,2.333333333333333
1745710,1558,48,-4.91999,-80.19511,123.0,1.6679,0.16460000000000005,0.0410958904109589,4.0,2,3.006120436039309,1.0,2.27710843373494,0.504,16.0,1,0,,,,,,,,,16.0,-1.3333333333333333
1745728,1559,48,-4.913557,-80.24119,105.0,1.6679,0.16460000000000005,0.0410958904109589,4.0,2,3.005930797469489,1.0,2.27710843373494,0.57,24.0,1,0,,,,,,,,,24.0,1.0
697714,37003,79,-12.83894,-74.57071,3443.0,1.5003,0.03204999999999984,0.0396825396825396,4.0,1,1.5,0.65,1.7714285714285714,0.7016,21.33333333333333,4,0,,,,,,,,,21.333333333333332,-2.683333333333333
421222,37003,79,-12.83894,-74.57071,3443.0,1.5003,0.03204999999999984,0.0396825396825396,4.0,1,1.5,0.55,1.7714285714285714,0.7016,35.0,1,0,,,,,,,,,35.0,-1.0095238095238095
1785138,36831,79,-12.8222,-74.3815,2237.0,1.5003,0.03204999999999984,0.0577200577200577,4.0,2,2.1243439213634905,1.0,1.7714285714285714,0.4962,15.0,1,0,,,,,,,,,15.0,1.6666666666666663
1151695,573,47,-4.15333,-73.46156,108.0,1.418,0.10235000000000002,0.0352713178294573,4.0,2,2.784962454727233,0.2499999999999999,1.7668711656441718,0.4962,7.0,1,0,,,,,,,,,7.0,-1.3333333333333333
1791433,EL MILAGRO,47,-3.77845,-73.29182,92.0,1.418,0.10235000000000002,0.0352713178294573,4.0,1,1.5,0.55,1.7668711656441718,0.7016,67.0,2,0,,,,,,,,,44.666666666666664,-0.8738095238095237
1791466,EL MILAGRO,47,-3.77845,-73.29182,92.0,1.418,0.10235000000000002,0.0352713178294573,4.0,1,1.5,0.65,1.7668711656441718,0.7016,45.11111111111112,4,0,,,,,,,,,37.25,9.595238095238091
1678879,693,54,-9.204821,-77.97816,2793.0,1.3411,0.10715000000000004,0.0224771873322597,4.0,2,3.875,1.0,2.1578947368421053,0.27,14.0,1,1,,,,,,,,,14.0,-1.3333333333333333
1781897,64346,72,-8.445248,-74.362853,151.0,1.3984126984126986,0.4999999999999997,0.02702702702702703,4.0,1,1.5,0.65,1.7012987012987013,0.7016,6.25,4,0,,,,,,,,,6.25,1.0
2533906,YANACANCHA,47,-6.603033,-78.224522,2947.0,1.425,0.0808500000000001,0.0352713178294573,4.0,2,3.3513919466887057,0.2499999999999999,1.7668711656441718,0.4962,12.0,3,0,,,,,,,,,,-0.7142857142857143
3025715,5154 SANTIAGO ANTUNEZ DE MAYOLO,44,-11.82743,-77.16229,3351.0,1.6111111111111112,0.22210000000000005,0.027777777777777776,4.0,1,2.28242866264151,0.65,2.098159509202454,0.7016,12.333333333333334,4,0,,,,,,,,,12.333333333333334,28.0
0428714,36153 SAYRI TUPAC,79,-12.8025,-74.5375,3405.0,1.2857142857142858,0.027700000000000006,0.0410958904109589,4.0,2,4.0,0.2499999999999999,1.771428571428572,0.49611000000000055,12.5,2,0,,,,,,,,,12.5,0.567567567567623
0304642,64155,72,-9.3544,-74.424744,166.0,1.5,0.021450000000000025,0.0410958904109589,4.0,2,4.0,0.35,1.701298701298701,0.49611000000000055,20.25,3,0,,,,,,,,,20.25,-0.040540540540582315
0488403,88225,54,-9.093743,-78.174981,604.0,1.4206410256410258,-0.03975000000000007,0.0410958904109589,4.0,1,4.0,0.65,2.1578947368421058,0.6823105263157893,9.0,4,0,,,,,,,,,9.0,1.175675675675787
0481093,JOSE CARLOS MARIATEGUI,72,-17.1839,-70.904,1574.0,1.377777777777778,0.09790000000000028,0.0410958904109589,4.0,1,4.0,0.75,1.701298701298701,0.6823105263157893,13.25,4,0,,,,,,,,,13.25,0.0
1768829,1574,47,-5.679322,-79.113117,1594.0,1.5714285714285714,0.17904999999999988,0.14285714285714285,4.0,2,3.197276087154033,0.2499999999999999,1.7668711656441718,0.4962,7.0,1,0,,,,,,,,,7.0,-0.5
0600692,NUESTRA SE¥ORA DE LA CANDELARIA,79,-12.83824,-74.57149,3458.0,1.3150617127932938,-0.06770000000000008,0.0410958904109589,4.0,2,4.0,0.4499999999999999,1.771428571428572,0.49611000000000055,7.571428571428571,3,0,,,,,,,,,7.571428571428571,-22.202702702704357
