año,codigo_modular,codigo_local,metodo_encontrado,nombre_siagie,nombre_fya,red_fya,nivel,grado,alumnos,departamento,provincia,distrito,turno,gestion
2024,0592428,168754,CODIGO_LOCAL,50976,50976,44,Primaria,SEGUNDO,7,CUSCO,QUISPICANCHI,CCATCA,Ma¤ana,P£blica
2024,0205716,169348,CODIGO_LOCAL,50796,50796,44,Primaria,CUARTO,6,CUSCO,QUISPICANCHI,MARCAPATA,Ma¤ana,P£blica
2024,0592543,169616,CODIGO_LOCAL,50977,50977,44,Primaria,CUARTO,8,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0204974,169579,CODIGO_LOCAL,50719 VIRGEN DEL CARMEN,50719 VIRGEN DEL CARMEN,44,Primaria,SEGUNDO,23,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,1540905,169536,CODIGO_LOCAL,50552,50552 TUPAC AMARU II,44,Inicial - Jard¡n,Grupo 3 a¤os,9,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,1540905,169536,CODIGO_LOCAL,50552,50552 TUPAC AMARU II,44,Inicial - Jard¡n,Grupo 4 a¤os,12,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0409672,169428,CODIGO_LOCAL,50492 CORAZON DE JESUS,50492 CORAZON DE JESUS,44,Primaria,PRIMERO,23,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0410233,169517,CODIGO_LOCAL,50550,50550,44,Primaria,SEXTO,3,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0204933,168706,CODIGO_LOCAL,50715,50715,44,Primaria,QUINTO,2,CUSCO,QUISPICANCHI,CCATCA,Ma¤ana,P£blica
2024,0410225,169503,CODIGO_LOCAL,50547,50547,44,Primaria,CUARTO,8,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0204974,169579,CODIGO_LOCAL,50719 VIRGEN DEL CARMEN,50719 VIRGEN DEL CARMEN,44,Primaria,PRIMERO,25,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0600692,175882,CODIGO_LOCAL,NUESTRA SE¥ORA DE LA CANDELARIA,NUESTRA SEÑORA DE LA CANDELARIA,79,Secundaria,QUINTO,20,HUANCAVELICA,ACOBAMBA,ACOBAMBA,Ma¤ana-Tarde,P£blica
2024,0428714,175716,CODIGO_LOCAL,36153 SAYRI TUPAC,36153 SAYRI TUPAC,79,Primaria,SEXTO,5,HUANCAVELICA,ACOBAMBA,ACOBAMBA,Ma¤ana,P£blica
2024,0600692,175882,CODIGO_LOCAL,NUESTRA SE¥ORA DE LA CANDELARIA,NUESTRA SEÑORA DE LA CANDELARIA,79,Secundaria,CUARTO,12,HUANCAVELICA,ACOBAMBA,ACOBAMBA,Ma¤ana-Tarde,P£blica
2024,0421594,176216,CODIGO_LOCAL,130,130,79,Inicial - Jard¡n,Grupo 4 a¤os,4,HUANCAVELICA,ACOBAMBA,CAJA,Ma¤ana,P£blica
2024,0420380,176235,CODIGO_LOCAL,36161 SAN VICENTE DE PAUL,36161 SAN VICENTE DE PAUL,79,Primaria,PRIMERO,6,HUANCAVELICA,ACOBAMBA,CAJA,Ma¤ana,P£blica
2024,0420406,176240,CODIGO_LOCAL,36163 JAVIER HERAUD PEREZ,36163 JAVIER HERAUD PEREZ,79,Primaria,SEGUNDO,3,HUANCAVELICA,ACOBAMBA,CAJA,Ma¤ana,P£blica
2024,0420380,176235,CODIGO_LOCAL,36161 SAN VICENTE DE PAUL,36161 SAN VICENTE DE PAUL,79,Primaria,TERCERO,4,HUANCAVELICA,ACOBAMBA,CAJA,Ma¤ana,P£blica
2024,0410118,168056,CODIGO_LOCAL,50536,50536,44,Primaria,SEGUNDO,5,CUSCO,QUISPICANCHI,URCOS,Ma¤ana,P£blica
2024,0410118,168056,CODIGO_LOCAL,50536,50536,44,Primaria,SEXTO,6,CUSCO,QUISPICANCHI,URCOS,Ma¤ana,P£blica
2024,0933937,168297,CODIGO_LOCAL,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,44,Inicial - Jard¡n,Grupo 3 a¤os,20,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,Ma¤ana,P£blica
2024,0933937,168297,CODIGO_LOCAL,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,44,Inicial - Jard¡n,Grupo 5 a¤os,23,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,Ma¤ana,P£blica
2024,0933960,168297,CODIGO_LOCAL,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,44,Primaria,QUINTO,30,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,Ma¤ana,P£blica
2024,0409706,168626,CODIGO_LOCAL,50495,50495,44,Primaria,PRIMERO,8,CUSCO,QUISPICANCHI,CCATCA,Ma¤ana,P£blica
2024,0205716,169348,CODIGO_LOCAL,50796,50796,44,Primaria,PRIMERO,3,CUSCO,QUISPICANCHI,MARCAPATA,Ma¤ana,P£blica
2024,1343755,169579,CODIGO_LOCAL,50719 VIRGEN DEL CARMEN,50719 VIRGEN DEL CARMEN,44,Inicial - Jard¡n,Grupo 4 a¤os,18,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0204974,169579,CODIGO_LOCAL,50719 VIRGEN DEL CARMEN,50719 VIRGEN DEL CARMEN,44,Primaria,CUARTO,27,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0410266,169541,CODIGO_LOCAL,50553,50553,44,Primaria,SEXTO,2,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0409672,169428,CODIGO_LOCAL,50492 CORAZON DE JESUS,50492 CORAZON DE JESUS,44,Primaria,SEGUNDO,20,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0409672,169428,CODIGO_LOCAL,50492 CORAZON DE JESUS,50492 CORAZON DE JESUS,44,Primaria,TERCERO,19,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0409672,169428,CODIGO_LOCAL,50492 CORAZON DE JESUS,50492 CORAZON DE JESUS,44,Primaria,CUARTO,21,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0409672,169428,CODIGO_LOCAL,50492 CORAZON DE JESUS,50492 CORAZON DE JESUS,44,Primaria,CUARTO,22,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0205401,169584,CODIGO_LOCAL,50765,50765,44,Primaria,CUARTO,2,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0600692,175882,CODIGO_LOCAL,NUESTRA SE¥ORA DE LA CANDELARIA,NUESTRA SEÑORA DE LA CANDELARIA,79,Secundaria,TERCERO,16,HUANCAVELICA,ACOBAMBA,ACOBAMBA,Ma¤ana-Tarde,P£blica
2024,0428714,175716,CODIGO_LOCAL,36153 SAYRI TUPAC,36153 SAYRI TUPAC,79,Primaria,SEGUNDO,1,HUANCAVELICA,ACOBAMBA,ACOBAMBA,Ma¤ana,P£blica
2024,0428714,175716,CODIGO_LOCAL,36153 SAYRI TUPAC,36153 SAYRI TUPAC,79,Primaria,TERCERO,6,HUANCAVELICA,ACOBAMBA,ACOBAMBA,Ma¤ana,P£blica
2024,0428714,175716,CODIGO_LOCAL,36153 SAYRI TUPAC,36153 SAYRI TUPAC,79,Primaria,QUINTO,1,HUANCAVELICA,ACOBAMBA,ACOBAMBA,Ma¤ana,P£blica
2024,0420380,176235,CODIGO_LOCAL,36161 SAN VICENTE DE PAUL,36161 SAN VICENTE DE PAUL,79,Primaria,SEXTO,2,HUANCAVELICA,ACOBAMBA,CAJA,Ma¤ana,P£blica
2024,0420406,176240,CODIGO_LOCAL,36163 JAVIER HERAUD PEREZ,36163 JAVIER HERAUD PEREZ,79,Primaria,QUINTO,4,HUANCAVELICA,ACOBAMBA,CAJA,Ma¤ana,P£blica
2024,0420430,176358,CODIGO_LOCAL,36166 HEROES 29 DE AGOSTO,36166 HEROES 29 DE AGOSTO,79,Primaria,SEXTO,10,HUANCAVELICA,ACOBAMBA,MARCAS,Ma¤ana,P£blica
2024,0420448,176363,CODIGO_LOCAL,36167,36167,79,Primaria,PRIMERO,3,HUANCAVELICA,ACOBAMBA,MARCAS,Ma¤ana,P£blica
2024,0420448,176363,CODIGO_LOCAL,36167,36167,79,Primaria,SEXTO,4,HUANCAVELICA,ACOBAMBA,MARCAS,Ma¤ana,P£blica
2024,1200906,147851,CODIGO_MODULAR,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,44,Secundaria,SEGUNDO,31,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,Ma¤ana,P£blica
2024,1062058,168508,CODIGO_MODULAR,501344,501344,44,Primaria,CUARTO,7,CUSCO,QUISPICANCHI,CCARHUAYO,Ma¤ana,P£blica
2024,0410316,168443,CODIGO_LOCAL,50558,50558,44,Primaria,TERCERO,10,CUSCO,QUISPICANCHI,CCARHUAYO,Ma¤ana,P£blica
2024,0410316,168443,CODIGO_LOCAL,50558,50558,44,Primaria,QUINTO,8,CUSCO,QUISPICANCHI,CCARHUAYO,Ma¤ana,P£blica
2024,0204933,168706,CODIGO_LOCAL,50715,50715,44,Primaria,SEXTO,1,CUSCO,QUISPICANCHI,CCATCA,Ma¤ana,P£blica
2024,0205716,169348,CODIGO_LOCAL,50796,50796,44,Primaria,SEGUNDO,6,CUSCO,QUISPICANCHI,MARCAPATA,Ma¤ana,P£blica
2024,0205716,169348,CODIGO_LOCAL,50796,50796,44,Primaria,SEXTO,6,CUSCO,QUISPICANCHI,MARCAPATA,Ma¤ana,P£blica
2024,0592543,169616,CODIGO_LOCAL,50977,50977,44,Primaria,QUINTO,8,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0204974,169579,CODIGO_LOCAL,50719 VIRGEN DEL CARMEN,50719 VIRGEN DEL CARMEN,44,Primaria,TERCERO,25,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0204974,169579,CODIGO_LOCAL,50719 VIRGEN DEL CARMEN,50719 VIRGEN DEL CARMEN,44,Primaria,CUARTO,28,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0410258,169536,CODIGO_LOCAL,50552 TUPAC AMARU II,50552 TUPAC AMARU II,44,Primaria,PRIMERO,12,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0410118,168056,CODIGO_LOCAL,50536,50536,44,Primaria,PRIMERO,5,CUSCO,QUISPICANCHI,URCOS,Ma¤ana,P£blica
2024,0410118,168056,CODIGO_LOCAL,50536,50536,44,Primaria,CUARTO,4,CUSCO,QUISPICANCHI,URCOS,Ma¤ana,P£blica
2024,0933937,168297,CODIGO_LOCAL,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,44,Inicial - Jard¡n,Grupo 4 a¤os,14,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,Ma¤ana,P£blica
2024,0933960,168297,CODIGO_LOCAL,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,44,Primaria,TERCERO,20,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,Ma¤ana,P£blica
2024,1062058,168508,CODIGO_MODULAR,501344,501344,44,Primaria,PRIMERO,1,CUSCO,QUISPICANCHI,CCARHUAYO,Ma¤ana,P£blica
2024,1062058,168508,CODIGO_MODULAR,501344,501344,44,Primaria,SEXTO,1,CUSCO,QUISPICANCHI,CCARHUAYO,Ma¤ana,P£blica
2024,0409797,168023,CODIGO_LOCAL,50504,50504,44,Primaria,PRIMERO,20,CUSCO,QUISPICANCHI,URCOS,Ma¤ana,P£blica
2024,0409797,168023,CODIGO_LOCAL,50504,50504,44,Primaria,SEGUNDO,21,CUSCO,QUISPICANCHI,URCOS,Ma¤ana,P£blica
2024,0409797,168023,CODIGO_LOCAL,50504,50504,44,Primaria,TERCERO,13,CUSCO,QUISPICANCHI,URCOS,Ma¤ana,P£blica
2024,0933960,168297,CODIGO_LOCAL,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,44,Primaria,SEGUNDO,18,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,Ma¤ana,P£blica
2024,0409706,168626,CODIGO_LOCAL,50495,50495,44,Primaria,CUARTO,9,CUSCO,QUISPICANCHI,CCATCA,Ma¤ana,P£blica
2024,0519793,168730,CODIGO_LOCAL,50912,50912,44,Primaria,PRIMERO,2,CUSCO,QUISPICANCHI,CCATCA,Ma¤ana,P£blica
2024,0410258,169536,CODIGO_LOCAL,50552 TUPAC AMARU II,50552 TUPAC AMARU II,44,Primaria,CUARTO,11,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0410225,169503,CODIGO_LOCAL,50547,50547,44,Primaria,SEXTO,7,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0409672,169428,CODIGO_LOCAL,50492 CORAZON DE JESUS,50492 CORAZON DE JESUS,44,Primaria,SEGUNDO,23,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0409672,169428,CODIGO_LOCAL,50492 CORAZON DE JESUS,50492 CORAZON DE JESUS,44,Primaria,SEGUNDO,22,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0409672,169428,CODIGO_LOCAL,50492 CORAZON DE JESUS,50492 CORAZON DE JESUS,44,Primaria,SEXTO,24,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0409672,169428,CODIGO_LOCAL,50492 CORAZON DE JESUS,50492 CORAZON DE JESUS,44,Primaria,TERCERO,21,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0410233,169517,CODIGO_LOCAL,50550,50550,44,Primaria,PRIMERO,4,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0428714,175716,CODIGO_LOCAL,36153 SAYRI TUPAC,36153 SAYRI TUPAC,79,Primaria,CUARTO,6,HUANCAVELICA,ACOBAMBA,ACOBAMBA,Ma¤ana,P£blica
2024,0420380,176235,CODIGO_LOCAL,36161 SAN VICENTE DE PAUL,36161 SAN VICENTE DE PAUL,79,Primaria,SEGUNDO,9,HUANCAVELICA,ACOBAMBA,CAJA,Ma¤ana,P£blica
2024,1060276,176320,CODIGO_MODULAR,CORAS,CORAS,79,Secundaria,TERCERO,13,HUANCAVELICA,ACOBAMBA,CAJA,Ma¤ana-Tarde,P£blica
2024,0428714,175716,CODIGO_LOCAL,36153 SAYRI TUPAC,36153 SAYRI TUPAC,79,Primaria,PRIMERO,4,HUANCAVELICA,ACOBAMBA,ACOBAMBA,Ma¤ana,P£blica
2024,0633040,176221,CODIGO_LOCAL,156,156,79,Inicial - Jard¡n,Grupo 4 a¤os,3,HUANCAVELICA,ACOBAMBA,CAJA,Ma¤ana,P£blica
2024,0600692,175882,CODIGO_LOCAL,NUESTRA SE¥ORA DE LA CANDELARIA,NUESTRA SEÑORA DE LA CANDELARIA,79,Secundaria,PRIMERO,12,HUANCAVELICA,ACOBAMBA,ACOBAMBA,Ma¤ana-Tarde,P£blica
2024,0421594,176216,CODIGO_LOCAL,130,130,79,Inicial - Jard¡n,Grupo 5 a¤os,12,HUANCAVELICA,ACOBAMBA,CAJA,Ma¤ana,P£blica
2024,0633040,176221,CODIGO_LOCAL,156,156,79,Inicial - Jard¡n,Grupo 5 a¤os,10,HUANCAVELICA,ACOBAMBA,CAJA,Ma¤ana,P£blica
2024,1060276,176320,CODIGO_MODULAR,CORAS,CORAS,79,Secundaria,TERCERO,12,HUANCAVELICA,ACOBAMBA,CAJA,Ma¤ana-Tarde,P£blica
2024,0933937,168297,CODIGO_LOCAL,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,44,Inicial - Jard¡n,Grupo 5 a¤os,23,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,Ma¤ana,P£blica
2024,1343755,169579,CODIGO_LOCAL,50719 VIRGEN DEL CARMEN,50719 VIRGEN DEL CARMEN,44,Inicial - Jard¡n,Grupo 5 a¤os,20,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0410266,169541,CODIGO_LOCAL,50553,50553,44,Primaria,CUARTO,2,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0205401,169584,CODIGO_LOCAL,50765,50765,44,Primaria,QUINTO,4,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0600692,175882,CODIGO_LOCAL,NUESTRA SE¥ORA DE LA CANDELARIA,NUESTRA SEÑORA DE LA CANDELARIA,79,Secundaria,SEGUNDO,16,HUANCAVELICA,ACOBAMBA,ACOBAMBA,Ma¤ana-Tarde,P£blica
2024,0600692,175882,CODIGO_LOCAL,NUESTRA SE¥ORA DE LA CANDELARIA,NUESTRA SEÑORA DE LA CANDELARIA,79,Secundaria,QUINTO,19,HUANCAVELICA,ACOBAMBA,ACOBAMBA,Ma¤ana-Tarde,P£blica
2024,0420380,176235,CODIGO_LOCAL,36161 SAN VICENTE DE PAUL,36161 SAN VICENTE DE PAUL,79,Primaria,CUARTO,6,HUANCAVELICA,ACOBAMBA,CAJA,Ma¤ana,P£blica
2024,1060276,176320,CODIGO_MODULAR,CORAS,CORAS,79,Secundaria,SEGUNDO,12,HUANCAVELICA,ACOBAMBA,CAJA,Ma¤ana-Tarde,P£blica
2024,0409797,168023,CODIGO_LOCAL,50504,50504,44,Primaria,CUARTO,24,CUSCO,QUISPICANCHI,URCOS,Ma¤ana,P£blica
2024,0933937,168297,CODIGO_LOCAL,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,44,Inicial - Jard¡n,Grupo 4 a¤os,15,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,Ma¤ana,P£blica
2024,0933960,168297,CODIGO_LOCAL,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,44,Primaria,PRIMERO,19,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,Ma¤ana,P£blica
2024,0409706,168626,CODIGO_LOCAL,50495,50495,44,Primaria,TERCERO,9,CUSCO,QUISPICANCHI,CCATCA,Ma¤ana,P£blica
2024,0409706,168626,CODIGO_LOCAL,50495,50495,44,Primaria,QUINTO,9,CUSCO,QUISPICANCHI,CCATCA,Ma¤ana,P£blica
2024,0410100,168669,CODIGO_LOCAL,50535,50535,44,Primaria,CUARTO,16,CUSCO,QUISPICANCHI,CCATCA,Ma¤ana,P£blica
2024,0592428,168754,CODIGO_LOCAL,50976,50976,44,Primaria,SEXTO,8,CUSCO,QUISPICANCHI,CCATCA,Ma¤ana,P£blica
2024,0205716,169348,CODIGO_LOCAL,50796,50796,44,Primaria,TERCERO,3,CUSCO,QUISPICANCHI,MARCAPATA,Ma¤ana,P£blica
2024,1540905,169536,CODIGO_LOCAL,50552,50552 TUPAC AMARU II,44,Inicial - Jard¡n,Grupo 5 a¤os,14,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0487140,169602,CODIGO_LOCAL,50854,50854,44,Primaria,PRIMERO,3,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0487140,169602,CODIGO_LOCAL,50854,50854,44,Primaria,QUINTO,4,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0205401,169584,CODIGO_LOCAL,50765,50765,44,Primaria,SEXTO,4,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0933937,168297,CODIGO_LOCAL,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,SAN IGNACIO DE LOYOLA FE Y ALEGRIA 44,44,Inicial - Jard¡n,Grupo 4 a¤os,12,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,Ma¤ana,P£blica
2024,0204933,168706,CODIGO_LOCAL,50715,50715,44,Primaria,CUARTO,1,CUSCO,QUISPICANCHI,CCATCA,Ma¤ana,P£blica
2024,0592428,168754,CODIGO_LOCAL,50976,50976,44,Primaria,CUARTO,9,CUSCO,QUISPICANCHI,CCATCA,Ma¤ana,P£blica
2024,0409672,169428,CODIGO_LOCAL,50492 CORAZON DE JESUS,50492 CORAZON DE JESUS,44,Primaria,PRIMERO,23,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0409672,169428,CODIGO_LOCAL,50492 CORAZON DE JESUS,50492 CORAZON DE JESUS,44,Primaria,QUINTO,21,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0487140,169602,CODIGO_LOCAL,50854,50854,44,Primaria,CUARTO,2,CUSCO,QUISPICANCHI,OCONGATE,Ma¤ana,P£blica
2024,0600692,175882,CODIGO_LOCAL,NUESTRA SE¥ORA DE LA CANDELARIA,NUESTRA SEÑORA DE LA CANDELARIA,79,Secundaria,PRIMERO,11,HUANCAVELICA,ACOBAMBA,ACOBAMBA,Ma¤ana-Tarde,P£blica
2024,0600692,175882,CODIGO_LOCAL,NUESTRA SE¥ORA DE LA CANDELARIA,NUESTRA SEÑORA DE LA CANDELARIA,79,Secundaria,CUARTO,16,HUANCAVELICA,ACOBAMBA,ACOBAMBA,Ma¤ana-Tarde,P£blica
2024,0420406,176240,CODIGO_LOCAL,36163 JAVIER HERAUD PEREZ,36163 JAVIER HERAUD PEREZ,79,Primaria,PRIMERO,6,HUANCAVELICA,ACOBAMBA,CAJA,Ma¤ana,P£blica
2024,0420430,176358,CODIGO_LOCAL,36166 HEROES 29 DE AGOSTO,36166 HEROES 29 DE AGOSTO,79,Primaria,PRIMERO,9,HUANCAVELICA,ACOBAMBA,MARCAS,Ma¤ana,P£blica
2024,0600692,175882,CODIGO_LOCAL,NUESTRA SE¥ORA DE LA CANDELARIA,NUESTRA SEÑORA DE LA CANDELARIA,79,Secundaria,SEGUNDO,12,HUANCAVELICA,ACOBAMBA,ACOBAMBA,Ma¤ana-Tarde,P£blica
2024,0600692,175882,CODIGO_LOCAL,NUESTRA SE¥ORA DE LA CANDELARIA,NUESTRA SEÑORA DE LA CANDELARIA,79,Secundaria,CUARTO,14,HUANCAVELICA,ACOBAMBA,ACOBAMBA,Ma¤ana-Tarde,P£blica
2024,0420430,176358,CODIGO_LOCAL,36166 HEROES 29 DE AGOSTO,36166 HEROES 29 DE AGOSTO,79,Primaria,QUINTO,8,HUANCAVELICA,ACOBAMBA,MARCAS,Ma¤ana,P£blica
2024,1306182,136664,CODIGO_MODULAR,852,852,47,Inicial - Jard¡n,Grupo 3 a¤os,1,LORETO,MAYNAS,SAN JUAN BAUTISTA,Ma¤ana,P£blica
