anio,cod_dre,nom_dre,cod_ugel,nom_ugel,ubigeo,departamento,provincia,distrito,centro_poblado,codigo_local,periodo_promocion,codigo_modular,anexo,nombre_ie,gestion,nivel,grado,seccion,turno,total_alumnos,codigo_modular_norm,codigo_local_norm,total_alumnos_norm,metodo_vinculacion,nombre_fya_bd,red_fya,fecha_procesamiento
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MIRAFLORES ALTO,416527,,0464628,0,15220,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,3,464628,416527,3,CODIGO_LOCAL_EXACTO,15220,48,2025-08-09T17:52:23.158652
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TOTORAL ALTO,416155,,0571745,0,14894,P£blica,Primaria,SEGUNDO,A,Ma¤ana,3,571745,416155,3,CODIGO_LOCAL_EXACTO,14894,48,2025-08-09T17:52:23.158652
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MIRAFLORES BAJO,,,3891735,0,MARIA AUXILIADORA,P£blica,Inicial - Programa no escolarizado,5 a¤os,UNICA,Ma¤ana,6,3891735,999,6,CODIGO_MODULAR_EXACTO,MARIA AUXILIADORA,48,2025-08-09T17:52:23.158652
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TOTORAL ALTO,416155,,0571745,0,14894,P£blica,Primaria,QUINTO,A,Ma¤ana,3,571745,416155,3,CODIGO_LOCAL_EXACTO,14894,48,2025-08-09T17:52:23.158652
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,CERRO DE LEONES,416773,,0673780,0,15478,P£blica,Primaria,SEGUNDO,A,Ma¤ana,2,673780,416773,2,CODIGO_LOCAL_EXACTO,15478,48,2025-08-09T17:52:23.158652
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,,0350447,0,14144 SANTA ROSA,P£blica,Primaria,TERCERO,A,Ma¤ana,26,916023,416099,26,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:52:23.158652
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TEJEDORES BAJO,416061,,0260307,0,14141,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,4,260307,416061,4,CODIGO_LOCAL_EXACTO,14141,48,2025-08-09T17:52:23.158652
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TINAJONES,416513,,0464610,0,15219,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,2,464610,416513,2,CODIGO_LOCAL_EXACTO,15219,48,2025-08-09T17:52:23.158652
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TINAJONES,416513,,0464610,0,15219,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,5,464610,416513,5,CODIGO_LOCAL_EXACTO,15219,48,2025-08-09T17:52:23.158652
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TOTORAL BAJO,416669,,0355289,0,15383,P£blica,Primaria,QUINTO,U,Ma¤ana,3,355289,416669,3,CODIGO_LOCAL_EXACTO,15383,48,2025-08-09T17:52:23.158652
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,EL CARBON,415844,,0938118,0,731,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,03 A¥OS,Ma¤ana,10,938118,415844,10,CODIGO_LOCAL_EXACTO,731,48,2025-08-09T17:52:23.158652
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TOTORAL BAJO,796773,,1715424,0,1417,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,U,Ma¤ana,6,1715424,796773,6,CODIGO_MODULAR_EXACTO,1417,48,2025-08-09T17:52:23.158652
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PUEBLO LIBRE,415599,,0571232,0,058,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,4 A¥OS,Ma¤ana,25,571232,415599,25,CODIGO_LOCAL_EXACTO,58,48,2025-08-09T17:52:23.160342
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,ESPERANZA DE MI CAUTIVO,416914,,0840595,0,20104,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,12,840595,416914,12,CODIGO_LOCAL_EXACTO,20104,48,2025-08-09T17:52:23.160342
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,ESPERANZA DE MI CAUTIVO,416914,,0840595,0,20104,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,10,840595,416914,10,CODIGO_LOCAL_EXACTO,20104,48,2025-08-09T17:52:23.160342
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,ESPERANZA DE MI CAUTIVO,416914,,0840595,0,20104,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,15,840595,416914,15,CODIGO_LOCAL_EXACTO,20104,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,GUARAGUAOS BAJO,416589,,0355271,0,15304,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,8,355271,416589,8,CODIGO_LOCAL_EXACTO,15304,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MALINGAS,416198,,0350496,0,14924 DANIEL ALCIDES CARRION,P£blica,Primaria,SEXTO,SEXTO B,Ma¤ana,31,571356,416198,31,CODIGO_LOCAL_EXACTO,14924 DANIEL ALCIDES CARRION,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MONTEVERDE,820966,,1745710,0,1558,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,LOS CREATIVOS,Ma¤ana,4,1745710,820966,4,CODIGO_MODULAR_EXACTO,1558,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,415858,,0938142,0,732 VIRGEN DE MONSERRAT,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,CARITAS FELICES,Ma¤ana,26,938142,415858,26,CODIGO_LOCAL_EXACTO,732 VIRGEN DE MONSERRAT,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,,0350447,0,14144 SANTA ROSA,P£blica,Primaria,TERCERO,C,Ma¤ana,27,916023,416099,27,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,,0350447,0,14144 SANTA ROSA,P£blica,Primaria,QUINTO,C,Ma¤ana,26,916023,416099,26,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,,0350447,0,14144 SANTA ROSA,P£blica,Primaria,SEXTO,B,Ma¤ana,24,916023,416099,24,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TEJEDORES BAJO,415702,,0737783,0,467,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,UNICA,Ma¤ana,1,737783,415702,1,CODIGO_LOCAL_EXACTO,467,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PUEBLO LIBRE,416650,,0561084,0,SAGRADO CORAZON DE JESUS,P£blica,Primaria,SEGUNDO,AULA DE SEGUNDO GRADO,Ma¤ana,17,561084,416650,17,CODIGO_LOCAL_EXACTO,SAGRADO CORAZON DE JESUS,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TEJEDORES BAJO,415716,,0737791,0,469,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,A,Ma¤ana,8,737791,415716,8,CODIGO_LOCAL_EXACTO,469,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,CERRO DE LEONES,416773,,0673780,0,15478,P£blica,Primaria,QUINTO,A,Ma¤ana,7,673780,416773,7,CODIGO_LOCAL_EXACTO,15478,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TEJEDORES BAJO,416103,,0260315,0,14145 SANTA JULIA BILLIART,P£blica,Primaria,SEGUNDO,SEGUNDO GRADO,Ma¤ana,30,260315,416103,30,CODIGO_LOCAL_EXACTO,14145 SANTA JULIA BILLIART,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TINAJONES,416513,,0464610,0,15219,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,3,464610,416513,3,CODIGO_LOCAL_EXACTO,15219,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,EL CARBON,416264,,0613943,0,14975,P£blica,Primaria,SEXTO,A,Ma¤ana,11,613943,416264,11,CODIGO_LOCAL_EXACTO,14975,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,CERRO DE LEONES,796768,,1715416,0,1416,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,LOS AMOROSOS,Ma¤ana,1,1715416,796768,1,CODIGO_MODULAR_EXACTO,1416,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MALINGAS,416198,,0350496,0,14924 DANIEL ALCIDES CARRION,P£blica,Primaria,PRIMERO,PRIMERO B,Ma¤ana,25,571356,416198,25,CODIGO_LOCAL_EXACTO,14924 DANIEL ALCIDES CARRION,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MANCO CAPAC,820971,,1745728,0,1559,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,SECCION LOS AMIGABLES,Ma¤ana,6,1745728,820971,6,CODIGO_MODULAR_EXACTO,1559,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MIRAFLORES ALTO,416527,,0464628,0,15220,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,1,464628,416527,1,CODIGO_LOCAL_EXACTO,15220,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MIRAFLORES BAJO,416023,,0674895,0,14045,P£blica,Primaria,SEXTO,SECCION UNICA,Ma¤ana,5,674895,416023,5,CODIGO_LOCAL_EXACTO,14045,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,,0350447,0,14144 SANTA ROSA,P£blica,Primaria,PRIMERO,A,Ma¤ana,34,916023,416099,34,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,,0350447,0,14144 SANTA ROSA,P£blica,Primaria,SEGUNDO,A,Ma¤ana,24,916023,416099,24,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,,0350447,0,14144 SANTA ROSA,P£blica,Primaria,SEGUNDO,C,Ma¤ana,24,916023,416099,24,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,,0350447,0,14144 SANTA ROSA,P£blica,Primaria,QUINTO,A,Ma¤ana,26,916023,416099,26,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TEJEDORES BAJO,416103,,0260315,0,14145 SANTA JULIA BILLIART,P£blica,Primaria,TERCERO,TERCER GRADO,Ma¤ana,43,260315,416103,43,CODIGO_LOCAL_EXACTO,14145 SANTA JULIA BILLIART,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,,0916023,0,14144 SANTA ROSA,P£blica,Secundaria,PRIMERO,A,Ma¤ana,30,916023,416099,30,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PUEBLO LIBRE,415599,,0571232,0,058,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,5 A¥OS,Ma¤ana,17,571232,415599,17,CODIGO_LOCAL_EXACTO,58,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MALINGAS,416198,,0571356,0,14924 DANIEL ALCIDES CARRION,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,AULA ROJA,Ma¤ana,24,571356,416198,24,CODIGO_LOCAL_EXACTO,14924 DANIEL ALCIDES CARRION,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,,0350447,0,14144 SANTA ROSA,P£blica,Primaria,CUARTO,B,Ma¤ana,27,916023,416099,27,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,,0916023,0,14144 SANTA ROSA,P£blica,Secundaria,TERCERO,UNICA,Ma¤ana,41,916023,416099,41,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,SESTEADERO TUNAL,,,3916573,0,VIRGEN DE LAS MERCEDES,P£blica,Inicial - Programa no escolarizado,3 a¤os,UNICA,Ma¤ana,1,3916573,9,1,CODIGO_MODULAR_EXACTO,VIRGEN DE LAS MERCEDES,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TOTORAL ALTO,416155,,1715820,0,14894,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,A,Ma¤ana,4,1715820,416155,4,CODIGO_MODULAR_EXACTO,14894,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TOTORAL ALTO,416155,,0571745,0,14894,P£blica,Primaria,SEXTO,A,Ma¤ana,5,571745,416155,5,CODIGO_LOCAL_EXACTO,14894,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TOTORAL BAJO,416669,,0355289,0,15383,P£blica,Primaria,TERCERO,U,Ma¤ana,6,355289,416669,6,CODIGO_LOCAL_EXACTO,15383,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TEJEDORES BAJO,416061,,0260307,0,14141,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,4,260307,416061,4,CODIGO_LOCAL_EXACTO,14141,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TEJEDORES BAJO,416061,,0260307,0,14141,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,7,260307,416061,7,CODIGO_LOCAL_EXACTO,14141,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TEJEDORES BAJO,416061,,0260307,0,14141,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,3,260307,416061,3,CODIGO_LOCAL_EXACTO,14141,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TEJEDORES BAJO,768869,,1236397,0,TECNICO MARIA TERESA DE JESUS GERHARDINGER,P£blica,Secundaria,PRIMERO,B,Ma¤ana,15,1236397,768869,15,CODIGO_MODULAR_EXACTO,TECNICO MARIA TERESA DE JESUS GERHARDINGER,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TEJEDORES BAJO,768869,,1236397,0,TECNICO MARIA TERESA DE JESUS GERHARDINGER,P£blica,Secundaria,SEGUNDO,B,Ma¤ana,22,1236397,768869,22,CODIGO_MODULAR_EXACTO,TECNICO MARIA TERESA DE JESUS GERHARDINGER,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,CERRO DE LEONES,416773,,0673780,0,15478,P£blica,Primaria,SEXTO,A,Ma¤ana,2,673780,416773,2,CODIGO_LOCAL_EXACTO,15478,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,GUARAGUAOS BAJO,416589,,0355271,0,15304,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,6,355271,416589,6,CODIGO_LOCAL_EXACTO,15304,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,CRUCE DE VEGA,796792,,1715440,0,1419,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,A,Ma¤ana,10,1715440,796792,10,CODIGO_MODULAR_EXACTO,1419,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MALINGAS,416198,,0350496,0,14924 DANIEL ALCIDES CARRION,P£blica,Primaria,TERCERO,TERCERO A,Ma¤ana,27,571356,416198,27,CODIGO_LOCAL_EXACTO,14924 DANIEL ALCIDES CARRION,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MIRAFLORES BAJO,416023,,0674895,0,14045,P£blica,Primaria,SEGUNDO,SECCION UNICA,Ma¤ana,3,674895,416023,3,CODIGO_LOCAL_EXACTO,14045,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MIRAFLORES BAJO,416023,,0674895,0,14045,P£blica,Primaria,TERCERO,SECCION UNICA,Ma¤ana,3,674895,416023,3,CODIGO_LOCAL_EXACTO,14045,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MIRAFLORES BAJO,416023,,0674895,0,14045,P£blica,Primaria,QUINTO,SECCION UNICA,Ma¤ana,3,674895,416023,3,CODIGO_LOCAL_EXACTO,14045,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,EL CARBON,415844,,0938118,0,731,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,04 A¥OS,Ma¤ana,14,938118,415844,14,CODIGO_LOCAL_EXACTO,731,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MONTEVERDE,416594,,0552661,0,15314,P£blica,Primaria,CUARTO,CUARTO A,Ma¤ana,9,552661,416594,9,CODIGO_LOCAL_EXACTO,15314,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MONTEVERDE,416594,,0552661,0,15314,P£blica,Primaria,QUINTO,QUINTO A,Ma¤ana,3,552661,416594,3,CODIGO_LOCAL_EXACTO,15314,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,,0350447,0,14144 SANTA ROSA,P£blica,Primaria,PRIMERO,B,Ma¤ana,33,916023,416099,33,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,,0350447,0,14144 SANTA ROSA,P£blica,Primaria,SEGUNDO,B,Ma¤ana,24,916023,416099,24,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,,0916023,0,14144 SANTA ROSA,P£blica,Secundaria,SEGUNDO,B,Ma¤ana,36,916023,416099,36,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PUEBLO LIBRE,416650,,0561084,0,SAGRADO CORAZON DE JESUS,P£blica,Primaria,PRIMERO,UNA AULA DE PRIMER GRADO,Ma¤ana,27,561084,416650,27,CODIGO_LOCAL_EXACTO,SAGRADO CORAZON DE JESUS,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,LOS ZAPATAS,609432,,1516277,0,910,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,4 A¥OS,Ma¤ana,8,1516277,609432,8,CODIGO_MODULAR_EXACTO,910,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MALINGAS,416198,,0350496,0,14924 DANIEL ALCIDES CARRION,P£blica,Primaria,PRIMERO,PRIMERO A,Ma¤ana,27,571356,416198,27,CODIGO_LOCAL_EXACTO,14924 DANIEL ALCIDES CARRION,48,2025-08-09T17:52:23.160848
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,,0350447,0,14144 SANTA ROSA,P£blica,Primaria,TERCERO,B,Ma¤ana,27,916023,416099,27,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:52:23.173358
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,,0350447,0,14144 SANTA ROSA,P£blica,Primaria,CUARTO,A,Ma¤ana,25,916023,416099,25,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:52:23.173358
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PUEBLO LIBRE,416650,,0561084,0,SAGRADO CORAZON DE JESUS,P£blica,Primaria,TERCERO,AULA DE TERCER GRADO,Ma¤ana,23,561084,416650,23,CODIGO_LOCAL_EXACTO,SAGRADO CORAZON DE JESUS,48,2025-08-09T17:52:23.173358
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TEJEDORES BAJO,416103,,0260315,0,14145 SANTA JULIA BILLIART,P£blica,Primaria,QUINTO,QUINTO GRADO,Ma¤ana,30,260315,416103,30,CODIGO_LOCAL_EXACTO,14145 SANTA JULIA BILLIART,48,2025-08-09T17:52:23.173358
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,SESTEADERO TUNAL,,,3916573,0,VIRGEN DE LAS MERCEDES,P£blica,Inicial - Programa no escolarizado,4 a¤os,UNICA,Ma¤ana,2,3916573,9,2,CODIGO_MODULAR_EXACTO,VIRGEN DE LAS MERCEDES,48,2025-08-09T17:52:23.174364
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,CERRO DE LEONES,416773,,0673780,0,15478,P£blica,Primaria,PRIMERO,A,Ma¤ana,5,673780,416773,5,CODIGO_LOCAL_EXACTO,15478,48,2025-08-09T17:52:23.174364
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,EL CARBON,416264,,0613943,0,14975,P£blica,Primaria,QUINTO,A,Ma¤ana,12,613943,416264,12,CODIGO_LOCAL_EXACTO,14975,48,2025-08-09T17:52:23.174364
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,GUARAGUAOS BAJO,416589,,0355271,0,15304,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,10,355271,416589,10,CODIGO_LOCAL_EXACTO,15304,48,2025-08-09T17:52:23.174364
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TEJEDORES BAJO,415716,,0737791,0,469,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,A,Ma¤ana,13,737791,415716,13,CODIGO_LOCAL_EXACTO,469,48,2025-08-09T17:52:23.174364
2019,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TEJEDORES BAJO,768869,,1236397,0,TECNICO MARIA TERESA DE JESUS GERHARDINGER,P£blica,Secundaria,QUINTO,UNICA,Ma¤ana,30,1236397,768869,30,CODIGO_MODULAR_EXACTO,TECNICO MARIA TERESA DE JESUS GERHARDINGER,48,2025-08-09T17:52:23.174364
