anio,cod_dre,nom_dre,cod_ugel,nom_ugel,ubigeo,departamento,provincia,distrito,centro_poblado,codigo_local,periodo_promocion,codigo_modular,anexo,nombre_ie,gestion,nivel,grado,seccion,turno,total_alumnos,codigo_modular_norm,codigo_local_norm,total_alumnos_norm,metodo_vinculacion,nombre_fya_bd,red_fya,fecha_procesamiento
2022,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MALINGAS,416198,,0350496,0,14924 DANIEL ALCIDES CARRION,P£blica,Primaria,QUINTO,QUINTO A,Ma¤ana,34,571356,416198,34,CODIGO_LOCAL,14924 DANIEL ALCIDES CARRION,48,2025-08-09T17:45:05.778747
2022,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MIRAFLORES BAJO,,,3891735,0,MARIA AUXILIADORA,P£blica,Inicial - Programa no escolarizado,4 a¤os,UNICA,Ma¤ana,3,3891735,999,3,CODIGO_MODULAR,MARIA AUXILIADORA,48,2025-08-09T17:45:05.778747
2022,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MIRAFLORES BAJO,416023,,0674895,0,14045,P£blica,Primaria,PRIMERO,A,Ma¤ana,7,674895,416023,7,CODIGO_LOCAL,14045,48,2025-08-09T17:45:05.778747
2022,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PUEBLO LIBRE,416650,,0561084,0,SAGRADO CORAZON DE JESUS,P£blica,Primaria,TERCERO,AULA TERCER GRADO,Ma¤ana,22,561084,416650,22,CODIGO_LOCAL,SAGRADO CORAZON DE JESUS,48,2025-08-09T17:45:05.778747
2022,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TEJEDORES BAJO,415716,,0737791,0,469,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,AMARILLA,Ma¤ana,13,737791,415716,13,CODIGO_LOCAL,469,48,2025-08-09T17:45:05.778747
2022,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TEJEDORES BAJO,416061,,0260307,0,14141,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,5,260307,416061,5,CODIGO_LOCAL,14141,48,2025-08-09T17:45:05.778747
2022,2000,DRE PIURA,200010,UGEL SULLANA,200208,PIURA,AYABACA,SAPILLICA,SESTEADERO TUNAL,422793,,0626424,0,15055,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,2,626424,422793,2,CODIGO_LOCAL,15055,48,2025-08-09T17:45:05.778747
2022,2000,DRE PIURA,200010,UGEL SULLANA,200208,PIURA,AYABACA,SAPILLICA,SESTEADERO TUNAL,422793,,0626424,0,15055,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,3,626424,422793,3,CODIGO_LOCAL,15055,48,2025-08-09T17:45:05.778747
2022,2000,DRE PIURA,200010,UGEL SULLANA,200208,PIURA,AYABACA,SAPILLICA,SESTEADERO TUNAL,422793,,0626424,0,15055,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,1,626424,422793,1,CODIGO_LOCAL,15055,48,2025-08-09T17:45:05.778747
2022,2000,DRE PIURA,200010,UGEL SULLANA,200208,PIURA,AYABACA,SAPILLICA,SESTEADERO TUNAL,422793,,0626424,0,15055,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,4,626424,422793,4,CODIGO_LOCAL,15055,48,2025-08-09T17:45:05.794398
2022,2000,DRE PIURA,200010,UGEL SULLANA,200208,PIURA,AYABACA,SAPILLICA,SESTEADERO TUNAL,422793,,0626424,0,15055,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,3,626424,422793,3,CODIGO_LOCAL,15055,48,2025-08-09T17:45:05.794398
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MIRAFLORES,494445,,1781897,0,64346,P£blica,Secundaria,CUARTO,UNICA,Ma¤ana,9,1781897,494445,9,CODIGO_MODULAR,64346,,2025-08-09T17:45:06.746376
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250103,UCAYALI,CORONEL PORTILLO,IPARIA,SHARARA,497279,,0304642,0,64155,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,11,0304642,497279,11,CODIGO_MODULAR,64155,,2025-08-09T17:45:06.746376
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,3 DE MAYO,575130,,1433515,0,65199,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,2,1433515,575130,2,CODIGO_MODULAR,65199,72,2025-08-09T17:45:06.746376
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,SANTA ELISA,498561,,0733600,0,64873-B,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,9,733600,498561,9,CODIGO_LOCAL,64873-B,72,2025-08-09T17:45:06.746376
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,LIBERTAD,520294,,0830885,0,64996,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,3,830885,520294,3,CODIGO_LOCAL,64996,72,2025-08-09T17:45:06.746376
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MAZARAY,493945,,0271379,0,64028,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,18,271379,493945,18,CODIGO_LOCAL,64028,72,2025-08-09T17:45:06.746376
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MIRAFLORES,494445,,1781897,0,64346,P£blica,Secundaria,QUINTO,UNICA,Ma¤ana,9,1781897,494445,9,CODIGO_MODULAR,64346,,2025-08-09T17:45:06.746376
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,LIBERTAD,520294,,0830885,0,64996,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,1,830885,520294,1,CODIGO_LOCAL,64996,72,2025-08-09T17:45:06.746376
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MAZARAY,493945,,0271379,0,64028,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,8,271379,493945,8,CODIGO_LOCAL,64028,72,2025-08-09T17:45:06.746376
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MIRAFLORES,494445,,0272567,0,64346,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,3,1781897,494445,3,CODIGO_LOCAL,64346,,2025-08-09T17:45:06.746376
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MIRAFLORES,494445,,1781897,0,64346,P£blica,Secundaria,TERCERO,UNICA,Ma¤ana,4,1781897,494445,4,CODIGO_MODULAR,64346,,2025-08-09T17:45:06.746376
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,SANTA ELISA,498561,,1568799,0,525-B,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,UNICA,Ma¤ana,8,1568799,498561,8,CODIGO_MODULAR,525-B,72,2025-08-09T17:45:06.746376
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,ISLA PRIMAVERA,498641,,0807156,0,64949,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,3,807156,498641,3,CODIGO_LOCAL,64949,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,SANTA ELISA,498561,,1757327,0,SANTA ELISA - B,P£blica,Secundaria,QUINTO,UNICA,Ma¤ana,18,733600,498561,18,CODIGO_LOCAL,64873-B,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,VILLA ESTHER,498518,,0666677,0,64829,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,4,666677,498518,4,CODIGO_LOCAL,64829,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,VILLA ESTHER,498518,,0666677,0,64829,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,4,666677,498518,4,CODIGO_LOCAL,64829,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,SANTA MARTHA,495100,,0733535,0,64871-B,P£blica,Primaria,CUARTO,B,Ma¤ana,22,733535,495100,22,CODIGO_LOCAL,64871-B,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MIRAFLORES,494445,,1781897,0,64346,P£blica,Secundaria,SEGUNDO,UNICA,Ma¤ana,4,1781897,494445,4,CODIGO_MODULAR,64346,,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,NUEVA ALIANZA,494643,,0530535,0,64641,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,4,530535,494643,4,CODIGO_LOCAL,64641,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,NUEVA ALIANZA,494643,,0530535,0,64641,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,2,530535,494643,2,CODIGO_LOCAL,64641,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,3 DE MAYO,575130,,1433515,0,65199,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,4,1433515,575130,4,CODIGO_MODULAR,65199,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,ISLA PRIMAVERA,498641,,0807156,0,64949,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,1,807156,498641,1,CODIGO_LOCAL,64949,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,ISLA PRIMAVERA,692172,,1626001,0,566,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,LOS ANGELITOS,Ma¤ana,3,1626001,692172,3,CODIGO_MODULAR,566,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MIRAFLORES,494445,,0272567,0,64346,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,2,1781897,494445,2,CODIGO_LOCAL,64346,,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,NUEVA ALIANZA,494643,,0530535,0,64641,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,2,530535,494643,2,CODIGO_LOCAL,64641,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,VILLA ESTHER,498518,,0666677,0,64829,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,4,666677,498518,4,CODIGO_LOCAL,64829,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MIRAFLORES,494445,,0272567,0,64346,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,2,1781897,494445,2,CODIGO_LOCAL,64346,,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MAZARAY,493945,,0271379,0,64028,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,19,271379,493945,19,CODIGO_LOCAL,64028,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250107,UCAYALI,CORONEL PORTILLO,MANANTAY,SANTA ISABEL DE BAHUANISHO,495850,,0272773,0,64508-B,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,23,272773,495850,23,CODIGO_LOCAL,64508-B,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,PUERTO CONSUELO,498448,,0273359,0,64545-B,P£blica,Primaria,CUARTO,UNICO,Ma¤ana,2,273359,498448,2,CODIGO_LOCAL,64545-B,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,LIBERTAD,520294,,0830885,0,64996,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,2,830885,520294,2,CODIGO_LOCAL,64996,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MAZARAY,493945,,0271379,0,64028,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,18,271379,493945,18,CODIGO_LOCAL,64028,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MAZARAY,493295,,0595082,0,294,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,UNICA,Ma¤ana,10,595082,493295,10,CODIGO_LOCAL,294,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MIRAFLORES,494445,,0272567,0,64346,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,2,1781897,494445,2,CODIGO_LOCAL,64346,,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250107,UCAYALI,CORONEL PORTILLO,MANANTAY,NUEVA BARRANCA,494049,,0271551,0,64048,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,6,271551,494049,6,CODIGO_LOCAL,64048,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250107,UCAYALI,CORONEL PORTILLO,MANANTAY,NUEVA BARRANCA,692153,,1625987,0,564,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,UNICA,Ma¤ana,4,1625987,692153,4,CODIGO_MODULAR,564,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MAZARAY,493295,,0595082,0,294,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,UNICA,Ma¤ana,8,595082,493295,8,CODIGO_LOCAL,294,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250107,UCAYALI,CORONEL PORTILLO,MANANTAY,NUEVO BAGAZAN,494351,,0275107,0,64115,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,7,275107,494351,7,CODIGO_LOCAL,64115,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,NUEVO ANCASH,498486,,0657122,0,64798,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,13,657122,498486,13,CODIGO_LOCAL,64798,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,NUEVO ANCASH,498486,,0657122,0,64798,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,4,657122,498486,4,CODIGO_LOCAL,64798,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,SANTA MARTHA,495100,,0733535,0,64871-B,P£blica,Primaria,PRIMERO,B,Ma¤ana,19,733535,495100,19,CODIGO_LOCAL,64871-B,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,SANTA MARTHA,495100,,0733535,0,64871-B,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,30,733535,495100,30,CODIGO_LOCAL,64871-B,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,SANTA MARTHA,495100,,0733535,0,64871-B,P£blica,Primaria,CUARTO,A,Ma¤ana,19,733535,495100,19,CODIGO_LOCAL,64871-B,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,SANTA MARTHA,692073,,1625904,0,555-B,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,UNICA,Ma¤ana,24,1625904,692073,24,CODIGO_MODULAR,555-B,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,VILLA ESTHER,498518,,0666677,0,64829,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,2,666677,498518,2,CODIGO_LOCAL,64829,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,ISLA PRIMAVERA,498641,,0807156,0,64949,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,3,807156,498641,3,CODIGO_LOCAL,64949,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250107,UCAYALI,CORONEL PORTILLO,MANANTAY,NUEVA BARRANCA,494049,,0271551,0,64048,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,6,271551,494049,6,CODIGO_LOCAL,64048,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250107,UCAYALI,CORONEL PORTILLO,MANANTAY,NUEVA BARRANCA,494049,,0271551,0,64048,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,7,271551,494049,7,CODIGO_LOCAL,64048,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250107,UCAYALI,CORONEL PORTILLO,MANANTAY,NUEVA BARRANCA,494049,,0271551,0,64048,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,7,271551,494049,7,CODIGO_LOCAL,64048,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,SANTA ELISA,498561,,0733600,0,64873-B,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,16,733600,498561,16,CODIGO_LOCAL,64873-B,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250107,UCAYALI,CORONEL PORTILLO,MANANTAY,SANTA ISABEL DE BAHUANISHO,493441,,0715011,0,333-B,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,UNICA,Ma¤ana,27,715011,493441,27,CODIGO_LOCAL,333-B,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,LIBERTAD,520294,,0830885,0,64996,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,4,830885,520294,4,CODIGO_LOCAL,64996,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MAZARAY,493945,,0271379,0,64028,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,14,271379,493945,14,CODIGO_LOCAL,64028,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,MIRAFLORES,494445,,1781897,0,64346,P£blica,Secundaria,PRIMERO,UNICA,Ma¤ana,5,1781897,494445,5,CODIGO_MODULAR,64346,,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,NUEVA ALIANZA,494643,,0530535,0,64641,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,2,530535,494643,2,CODIGO_LOCAL,64641,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,3 DE MAYO,575130,,1433515,0,65199,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,6,1433515,575130,6,CODIGO_MODULAR,65199,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,ISLA PRIMAVERA,498641,,0807156,0,64949,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,5,807156,498641,5,CODIGO_LOCAL,64949,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,NUEVO ANCASH,498486,,0657122,0,64798,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,3,657122,498486,3,CODIGO_LOCAL,64798,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,NUEVO ANCASH,498486,,0657122,0,64798,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,6,657122,498486,6,CODIGO_LOCAL,64798,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,NUEVO ANCASH,498486,,0657122,0,64798,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,6,657122,498486,6,CODIGO_LOCAL,64798,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,SANTA ELISA,498561,,1757327,0,SANTA ELISA - B,P£blica,Secundaria,PRIMERO,UNICA,Ma¤ana,15,733600,498561,15,CODIGO_LOCAL,64873-B,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,SANTA ELISA,498561,,0733600,0,64873-B,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,15,733600,498561,15,CODIGO_LOCAL,64873-B,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,SANTA ELISA,498561,,1757327,0,SANTA ELISA - B,P£blica,Secundaria,CUARTO,UNICA,Ma¤ana,9,733600,498561,9,CODIGO_LOCAL,64873-B,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,SANTA MARTHA,495100,,0733535,0,64871-B,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,31,733535,495100,31,CODIGO_LOCAL,64871-B,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,SANTA MARTHA,495100,,0733535,0,64871-B,P£blica,Primaria,PRIMERO,A,Ma¤ana,21,733535,495100,21,CODIGO_LOCAL,64871-B,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,SANTA MARTHA,495100,,0733535,0,64871-B,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,44,733535,495100,44,CODIGO_LOCAL,64871-B,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250103,UCAYALI,CORONEL PORTILLO,IPARIA,SHARARA,497279,,0304642,0,64155,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,14,0304642,497279,14,CODIGO_MODULAR,64155,,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,3 DE MAYO,692105,,1625938,0,559,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,UNICA,Ma¤ana,4,1625938,692105,4,CODIGO_MODULAR,559,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,3 DE MAYO,692105,,1625938,0,559,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,UNICA,Ma¤ana,1,1625938,692105,1,CODIGO_MODULAR,559,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,3 DE MAYO,575130,,1433515,0,65199,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,3,1433515,575130,3,CODIGO_MODULAR,65199,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,3 DE MAYO,575130,,1433515,0,65199,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,1,1433515,575130,1,CODIGO_MODULAR,65199,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,ISLA PRIMAVERA,498641,,0807156,0,64949,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,5,807156,498641,5,CODIGO_LOCAL,64949,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,SANTA ELISA,498561,,0733600,0,64873-B,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,10,733600,498561,10,CODIGO_LOCAL,64873-B,72,2025-08-09T17:45:06.762026
2022,2500,DRE UCAYALI,250001,UGEL CORONEL PORTILLO,250104,UCAYALI,CORONEL PORTILLO,MASISEA,VILLA ESTHER,498518,,0666677,0,64829,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,2,666677,498518,2,CODIGO_LOCAL,64829,72,2025-08-09T17:45:06.762026
