CODIGO_MODULAR,NOMBRE_INSTITUCION,NUMERO_FYA,LATITUD,LONGITUD,ALTITUD_MSNM,Y1_ILA,Y2_TD,Y3_PR,X1_NVC,X2_TR,X4_IDD,X5_ED,X6_CDD,X10_IE,X11_RED,X12_TOE,X15_MEIB,X13_TMATRC,X14_NIVEL_EDUCATIVO,X16_MODALIDAD,X17_GESTION,X18_TURNO,X19_ORGANIZACION_PEDAGOGICA,X20_DIRECTIVOS_TOTAL,X21_MULTIPLICIDAD1,X22_MULTIPLICIDAD2,X24_GPMD,X25_POBLACION_DISTRITO,CLUSTER_KMEANS,TIPOLOGIA_KMEANS,SILHOUETTE_SCORE,DISTANCIA_CENTROIDE,Y1_ILA_PREDICHO,RESIDUOS,PRO_SCORE,CATEGORIA_RESILIENCIA,CATEGORIA_RIESGO,REGION_DASHBOARD,CATEGORIA_ALTITUD,CATEGORIA_TAMAÑO
818682,87009-01,54,-9.199093,-78.02747,1820.0,1.3411,2.0,2.0,4.0,2,3.3297185315556863,0.6666666666666666,2.1578947368421053,0.3,18.25,3,1,2.2,4.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,8.0,8577.0,7,Cluster 7,0.22408923632028538,2.0382370207102487,1.3913450785119403,-0.05024507851194038,-0.2916389999810612,Desempeño Esperado,Riesgo Moderado,Costa Centro,Yunga (500-2000m),Mediana (11-20 est/doc)
1551944,87009-01,54,-9.199093,-78.02747,1820.0,1.3411,2.0,2.0,4.0,2,3.3297185315556863,0.0,2.1578947368421053,0.3,14.0,3,1,2.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,8.0,8577.0,7,Cluster 7,0.22408923632028538,1.993236735616327,1.3186667612491803,0.022433238750819706,0.1302099132767904,Desempeño Esperado,Riesgo Moderado,Costa Centro,Yunga (500-2000m),Mediana (11-20 est/doc)
1376318,88247 SAN ENRIQUE,54,-9.201528,-77.99841,2345.0,1.4193548387096773,3.0,2.0,4.0,2,3.75,0.0,2.1578947368421053,0.3,14.0,1,1,-1.6666666666666667,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,8577.0,4,Emergentes Complejas,0.22408923632028538,2.393907987641869,1.274670033040897,0.14468480566878017,0.8397983103493264,Desempeño Esperado,Riesgo Moderado,Costa Centro,Quechua (2000-3500m),Mediana (11-20 est/doc)
541201,88247 SAN ENRIQUE,54,-9.201528,-77.99841,2345.0,1.3411,2.0,2.0,4.0,2,3.329532954620065,1.0,2.1578947368421053,0.3,14.5,3,1,-1.8,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,8.0,8577.0,3,Rurales Resilientes,0.22408923632028538,1.2168333490532453,1.414386333788407,-0.0732863337884071,-0.4253780416175502,Desempeño Esperado,Riesgo Moderado,Costa Centro,Quechua (2000-3500m),Mediana (11-20 est/doc)
686386,88327,54,-9.205055,-77.97856,2777.0,1.2242071793155385,2.0,2.0,4.0,2,3.3297568599893514,1.0,2.1578947368421053,0.8,13.5,3,1,0.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,8577.0,3,Rurales Resilientes,0.22408923632028538,1.3723876058699915,1.403416562357318,-0.17920938304177958,-1.0401903391415137,Vulnerables,Alto Riesgo,Costa Centro,Quechua (2000-3500m),Mediana (11-20 est/doc)
1306182,852,47,-4.203145,-73.47933,98.0,1.418,2.0,2.0,4.0,2,2.794728980334133,0.2499999999999999,1.7668711656441718,0.3,5.0,1,0,-0.5,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,14.0,152555.0,4,Emergentes Complejas,0.22408923632028538,1.2246301629715317,1.4286429508524974,-0.010642950852497446,-0.06177519541008201,Desempeño Esperado,Riesgo Moderado,Selva,Costa (0-500m),Pequeña (≤10 est/doc)
409797,50504,44,-13.64324,-71.54927,3813.0,1.4558823529411766,3.0,2.0,3.0,2,4.0,0.3333333333333333,2.098159509202454,0.3,14.666666666666666,4,1,-7.666666666666667,4.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,12.0,12152.0,3,Rurales Resilientes,0.22408923632028538,2.89187592945351,1.4030151891747695,0.0528671637664071,0.30685844722096944,Desempeño Esperado,Riesgo Moderado,Sierra Sur,Suni (3500-4000m),Mediana (11-20 est/doc)
410118,50536,44,-13.6226,-71.6391,3836.0,1.25,3.0,2.0,3.0,2,4.0,0.3333333333333333,2.098159509202454,0.8,13.0,3,1,-3.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,12.0,12152.0,3,Rurales Resilientes,0.22408923632028538,2.4115034854595137,1.4024320207769432,-0.15243202077694318,-0.8847657008619337,Desempeño Esperado,Riesgo Moderado,Sierra Sur,Suni (3500-4000m),Mediana (11-20 est/doc)
410316,50558,44,-13.51888,-71.44861,3532.0,1.8414955239599788,3.0,3.0,5.0,2,3.76341229028312,0.5,2.098159509202454,0.8,10.0,3,1,-8.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,7.0,3156.0,6,Especializadas,0.22408923632028538,2.57532653269185,1.4455831295852373,0.39591239437474157,2.2980060574115146,Resilientes,Bajo Riesgo,Sierra Sur,Suni (3500-4000m),Pequeña (≤10 est/doc)
1062058,501344,44,-13.5649,-71.396,3851.0,1.4523809523809523,3.0,2.0,5.0,2,3.770905726991826,0.5,2.098159509202454,0.3,7.5,2,1,-1.8,4.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,7.0,3156.0,6,Especializadas,0.22408923632028538,1.1107141346457416,1.4369477322728605,0.015433220108091783,0.08957949737787212,Desempeño Esperado,Riesgo Moderado,Sierra Sur,Suni (3500-4000m),Pequeña (≤10 est/doc)
